episode,char1,char2,count
Rest_and_Ricklaxation.txt,mrs. pancakes,off screen student 2,1
Rest_and_Ricklaxation.txt,mrs. pancakes,priest,1
Rest_and_Ricklaxation.txt,mrs. pancakes,radio,1
Rest_and_Ricklaxation.txt,mrs. pancakes,rick,1
Rest_and_Ricklaxation.txt,mrs. pancakes,rick and morty,1
Rest_and_Ricklaxation.txt,mrs. pancakes,stacey,1
Rest_and_Ricklaxation.txt,mrs. pancakes,stacy,1
Rest_and_Ricklaxation.txt,mrs. pancakes,student with glasses,1
Rest_and_Ricklaxation.txt,mrs. pancakes,summer,1
Rest_and_Ricklaxation.txt,mrs. pancakes,toxic morty,1
Rest_and_Ricklaxation.txt,mrs. pancakes,toxic rick,1
Rest_and_Ricklaxation.txt,mrs. pancakes,tricia,1
Rest_and_Ricklaxation.txt,mrs. pancakes,waiter,1
Rest_and_Ricklaxation.txt,mrs. pancakes,worker,1
Rest_and_Ricklaxation.txt,mrs. pancakes,worker 2,1
Rest_and_Ricklaxation.txt,mrs. pancakes,worker in a red shirt,1
Rest_and_Ricklaxation.txt,off screen student,off screen student 2,1
Rest_and_Ricklaxation.txt,off screen student,priest,1
Rest_and_Ricklaxation.txt,off screen student,radio,1
Rest_and_Ricklaxation.txt,off screen student,rick,1
Rest_and_Ricklaxation.txt,off screen student,rick and morty,1
Rest_and_Ricklaxation.txt,off screen student,stacey,1
Rest_and_Ricklaxation.txt,off screen student,stacy,1
Rest_and_Ricklaxation.txt,off screen student,student with glasses,1
Rest_and_Ricklaxation.txt,off screen student,summer,1
Rest_and_Ricklaxation.txt,off screen student,toxic morty,1
Rest_and_Ricklaxation.txt,off screen student,toxic rick,1
Rest_and_Ricklaxation.txt,off screen student,tricia,1
Rest_and_Ricklaxation.txt,off screen student,waiter,1
Rest_and_Ricklaxation.txt,off screen student,worker,1
Rest_and_Ricklaxation.txt,off screen student,worker 2,1
Rest_and_Ricklaxation.txt,off screen student,worker in a red shirt,1
Rest_and_Ricklaxation.txt,off screen student 2,priest,1
Rest_and_Ricklaxation.txt,off screen student 2,radio,1
Rest_and_Ricklaxation.txt,off screen student 2,rick,1
Rest_and_Ricklaxation.txt,off screen student 2,rick and morty,1
Rest_and_Ricklaxation.txt,off screen student 2,stacey,1
Rest_and_Ricklaxation.txt,off screen student 2,stacy,1
Rest_and_Ricklaxation.txt,off screen student 2,student with glasses,1
Rest_and_Ricklaxation.txt,off screen student 2,summer,1
Rest_and_Ricklaxation.txt,off screen student 2,toxic morty,1
Rest_and_Ricklaxation.txt,off screen student 2,toxic rick,1
Rest_and_Ricklaxation.txt,off screen student 2,tricia,1
Rest_and_Ricklaxation.txt,off screen student 2,waiter,1
Rest_and_Ricklaxation.txt,off screen student 2,worker,1
Rest_and_Ricklaxation.txt,off screen student 2,worker 2,1
Rest_and_Ricklaxation.txt,off screen student 2,worker in a red shirt,1
Rest_and_Ricklaxation.txt,priest,radio,1
Rest_and_Ricklaxation.txt,priest,rick,1
Rest_and_Ricklaxation.txt,priest,rick and morty,1
Rest_and_Ricklaxation.txt,priest,stacey,1
Rest_and_Ricklaxation.txt,priest,stacy,1
Rest_and_Ricklaxation.txt,priest,student with glasses,1
Rest_and_Ricklaxation.txt,priest,summer,1
Rest_and_Ricklaxation.txt,priest,toxic morty,1
Rest_and_Ricklaxation.txt,priest,toxic rick,1
Rest_and_Ricklaxation.txt,priest,tricia,1
Rest_and_Ricklaxation.txt,priest,waiter,1
Rest_and_Ricklaxation.txt,priest,worker,1
Rest_and_Ricklaxation.txt,priest,worker 2,1
Rest_and_Ricklaxation.txt,priest,worker in a red shirt,1
Rest_and_Ricklaxation.txt,radio,rick,1
Rest_and_Ricklaxation.txt,radio,rick and morty,1
Rest_and_Ricklaxation.txt,radio,stacey,1
Rest_and_Ricklaxation.txt,radio,stacy,1
Rest_and_Ricklaxation.txt,radio,student with glasses,1
Rest_and_Ricklaxation.txt,radio,summer,1
Rest_and_Ricklaxation.txt,radio,toxic morty,1
Rest_and_Ricklaxation.txt,radio,toxic rick,1
Rest_and_Ricklaxation.txt,radio,tricia,1
Rest_and_Ricklaxation.txt,radio,waiter,1
Rest_and_Ricklaxation.txt,radio,worker,1
Rest_and_Ricklaxation.txt,radio,worker 2,1
Rest_and_Ricklaxation.txt,radio,worker in a red shirt,1
Rest_and_Ricklaxation.txt,rick,rick and morty,1
Rest_and_Ricklaxation.txt,rick,stacey,1
Rest_and_Ricklaxation.txt,rick,stacy,1
Rest_and_Ricklaxation.txt,rick,student with glasses,1
Rest_and_Ricklaxation.txt,rick,summer,1
Rest_and_Ricklaxation.txt,rick,toxic morty,1
Rest_and_Ricklaxation.txt,rick,toxic rick,1
Rest_and_Ricklaxation.txt,rick,tricia,1
Rest_and_Ricklaxation.txt,rick,waiter,1
Rest_and_Ricklaxation.txt,rick,worker,1
Rest_and_Ricklaxation.txt,rick,worker 2,1
Rest_and_Ricklaxation.txt,rick,worker in a red shirt,1
Rest_and_Ricklaxation.txt,rick and morty,stacey,1
Rest_and_Ricklaxation.txt,rick and morty,stacy,1
Rest_and_Ricklaxation.txt,rick and morty,student with glasses,1
Rest_and_Ricklaxation.txt,rick and morty,summer,1
Rest_and_Ricklaxation.txt,rick and morty,toxic morty,1
Rest_and_Ricklaxation.txt,rick and morty,toxic rick,1
Rest_and_Ricklaxation.txt,rick and morty,tricia,1
Rest_and_Ricklaxation.txt,rick and morty,waiter,1
Rest_and_Ricklaxation.txt,rick and morty,worker,1
Rest_and_Ricklaxation.txt,rick and morty,worker 2,1
Rest_and_Ricklaxation.txt,rick and morty,worker in a red shirt,1
Rest_and_Ricklaxation.txt,stacey,stacy,1
Rest_and_Ricklaxation.txt,stacey,student with glasses,1
Rest_and_Ricklaxation.txt,stacey,summer,1
Rest_and_Ricklaxation.txt,stacey,toxic morty,1
Rest_and_Ricklaxation.txt,stacey,toxic rick,1
Rest_and_Ricklaxation.txt,stacey,tricia,1
Rest_and_Ricklaxation.txt,stacey,waiter,1
Rest_and_Ricklaxation.txt,stacey,worker,1
Rest_and_Ricklaxation.txt,stacey,worker 2,1
Rest_and_Ricklaxation.txt,stacey,worker in a red shirt,1
Rest_and_Ricklaxation.txt,stacy,student with glasses,1
Rest_and_Ricklaxation.txt,stacy,summer,1
Rest_and_Ricklaxation.txt,stacy,toxic morty,1
Rest_and_Ricklaxation.txt,stacy,toxic rick,1
Rest_and_Ricklaxation.txt,stacy,tricia,1
Rest_and_Ricklaxation.txt,stacy,waiter,1
Rest_and_Ricklaxation.txt,stacy,worker,1
Rest_and_Ricklaxation.txt,stacy,worker 2,1
Rest_and_Ricklaxation.txt,stacy,worker in a red shirt,1
Rest_and_Ricklaxation.txt,student with glasses,summer,1
Rest_and_Ricklaxation.txt,student with glasses,toxic morty,1
Rest_and_Ricklaxation.txt,student with glasses,toxic rick,1
Rest_and_Ricklaxation.txt,student with glasses,tricia,1
Rest_and_Ricklaxation.txt,student with glasses,waiter,1
Rest_and_Ricklaxation.txt,student with glasses,worker,1
Rest_and_Ricklaxation.txt,student with glasses,worker 2,1
Rest_and_Ricklaxation.txt,student with glasses,worker in a red shirt,1
Rest_and_Ricklaxation.txt,summer,toxic morty,1
Rest_and_Ricklaxation.txt,summer,toxic rick,1
Rest_and_Ricklaxation.txt,summer,tricia,1
Rest_and_Ricklaxation.txt,summer,waiter,1
Rest_and_Ricklaxation.txt,summer,worker,1
Rest_and_Ricklaxation.txt,summer,worker 2,1
Rest_and_Ricklaxation.txt,summer,worker in a red shirt,1
Rest_and_Ricklaxation.txt,toxic morty,toxic rick,1
Rest_and_Ricklaxation.txt,toxic morty,tricia,1
Rest_and_Ricklaxation.txt,toxic morty,waiter,1
Rest_and_Ricklaxation.txt,toxic morty,worker,1
Rest_and_Ricklaxation.txt,toxic morty,worker 2,1
Rest_and_Ricklaxation.txt,toxic morty,worker in a red shirt,1
Rest_and_Ricklaxation.txt,toxic rick,tricia,1
Rest_and_Ricklaxation.txt,toxic rick,waiter,1
Rest_and_Ricklaxation.txt,toxic rick,worker,1
Rest_and_Ricklaxation.txt,toxic rick,worker 2,1
Rest_and_Ricklaxation.txt,toxic rick,worker in a red shirt,1
Rest_and_Ricklaxation.txt,tricia,waiter,1
Rest_and_Ricklaxation.txt,tricia,worker,1
Rest_and_Ricklaxation.txt,tricia,worker 2,1
Rest_and_Ricklaxation.txt,tricia,worker in a red shirt,1
Rest_and_Ricklaxation.txt,waiter,worker,1
Rest_and_Ricklaxation.txt,waiter,worker 2,1
Rest_and_Ricklaxation.txt,waiter,worker in a red shirt,1
Rest_and_Ricklaxation.txt,worker,worker 2,1
Rest_and_Ricklaxation.txt,worker,worker in a red shirt,1
Rest_and_Ricklaxation.txt,worker 2,worker in a red shirt,1
Rickmancing_the_Stone.txt,morty,summer,8
Rickmancing_the_Stone.txt,jerry,rick,1
Rickmancing_the_Stone.txt,morty,rick,17
Rickmancing_the_Stone.txt,rick,summer,11
Rickmancing_the_Stone.txt,jerry,morty,1
Rickmancing_the_Stone.txt,beth,jerry,1
Rickmancing_the_Stone.txt,jerry,wind,1
Rickmancing_the_Stone.txt,death stalker #1,mohawk guy,1
Rickmancing_the_Stone.txt,colossus,morty,1
Rickmancing_the_Stone.txt,colossus,rick,1
Rickmancing_the_Stone.txt,colossus,summer,1
Rickmancing_the_Stone.txt,hemorrhage,morty,5
Rickmancing_the_Stone.txt,hemorrhage,rick,5
Rickmancing_the_Stone.txt,hemorrhage,summer,10
Rickmancing_the_Stone.txt,lunch server,morty,1
Rickmancing_the_Stone.txt,lunch server,rick,1
Rickmancing_the_Stone.txt,death stalker #2,death stalker #3,1
Rickmancing_the_Stone.txt,death stalker #2,rick,1
Rickmancing_the_Stone.txt,death stalker #3,rick,1
Rickmancing_the_Stone.txt,death stalker #4,eli,1
Rickmancing_the_Stone.txt,death stalker #4,morty,1
Rickmancing_the_Stone.txt,eli,morty,3
Rickmancing_the_Stone.txt,death stalker #5,death stalker #6,1
Rickmancing_the_Stone.txt,death stalker #5,hemorrhage,1
Rickmancing_the_Stone.txt,death stalker #5,morty,1
Rickmancing_the_Stone.txt,death stalker #5,rick,1
Rickmancing_the_Stone.txt,death stalker #5,summer,1
Rickmancing_the_Stone.txt,death stalker #6,hemorrhage,1
Rickmancing_the_Stone.txt,death stalker #6,morty,1
Rickmancing_the_Stone.txt,death stalker #6,rick,1
Rickmancing_the_Stone.txt,death stalker #6,summer,1
Rickmancing_the_Stone.txt,beth,rick,4
Rickmancing_the_Stone.txt,morty,soldier,1
Rickmancing_the_Stone.txt,death stalker #7,soldier,1
Rickmancing_the_Stone.txt,hemmorhage,hemorrhage,1
Rickmancing_the_Stone.txt,hemmorhage,summer,1
Rickmancing_the_Stone.txt,mechanical morty,mechanical summer,4
Rickmancing_the_Stone.txt,mechanical morty,rick,4
Rickmancing_the_Stone.txt,mechanical summer,rick,4
Rickmancing_the_Stone.txt,beth,mechanical morty,3
Rickmancing_the_Stone.txt,beth,mechanical summer,3
Rickmancing_the_Stone.txt,beth,"ms, mr, and rick, in unison",1
Rickmancing_the_Stone.txt,mechanical morty,"ms, mr, and rick, in unison",1
Rickmancing_the_Stone.txt,mechanical summer,"ms, mr, and rick, in unison",1
Rickmancing_the_Stone.txt,"ms, mr, and rick, in unison",rick,1
Rickmancing_the_Stone.txt,morty,slaveowner,1
Rickmancing_the_Stone.txt,eli,elis girlfriend,2
Rickmancing_the_Stone.txt,eli,summer,2
Rickmancing_the_Stone.txt,elis girlfriend,summer,1
Rickmancing_the_Stone.txt,beth,mechanical rick,2
Rickmancing_the_Stone.txt,mechanical morty,mechanical rick,1
Rickmancing_the_Stone.txt,mechanical rick,mechanical summer,1
Rickmancing_the_Stone.txt,beth,summer,1
Rickmancing_the_Stone.txt,beth,morty,1
Rickmancing_the_Stone.txt,jerry,summer,2
The_ABC's_of_Beth.txt,beth,carla,1
The_ABC's_of_Beth.txt,beth,summer,1
The_ABC's_of_Beth.txt,beth,tv,1
The_ABC's_of_Beth.txt,carla,summer,1
The_ABC's_of_Beth.txt,carla,tv,1
The_ABC's_of_Beth.txt,summer,tv,1
The_ABC's_of_Beth.txt,morty,rick,1
The_ABC's_of_Beth.txt,beth,rick,7
The_ABC's_of_Beth.txt,morty,summer,5
The_ABC's_of_Beth.txt,jerry,morty,5
The_ABC's_of_Beth.txt,jerry,summer,5
The_ABC's_of_Beth.txt,jerry,kiara,3
The_ABC's_of_Beth.txt,kiara,morty,2
The_ABC's_of_Beth.txt,kiara,summer,2
The_ABC's_of_Beth.txt,beth,froopy soldier,1
The_ABC's_of_Beth.txt,froopy soldier,rick,1
The_ABC's_of_Beth.txt,jerry,summer and morty,1
The_ABC's_of_Beth.txt,kiara,summer and morty,1
The_Rickchurian_Mortydate.txt,beth,jerry,1
The_Rickchurian_Mortydate.txt,beth,morty,1
The_Rickchurian_Mortydate.txt,beth,mr president,1
The_Rickchurian_Mortydate.txt,beth,president,1
The_Rickchurian_Mortydate.txt,beth,rick,1
The_Rickchurian_Mortydate.txt,beth,summer,1
The_Rickchurian_Mortydate.txt,jerry,morty,1
The_Rickchurian_Mortydate.txt,jerry,mr president,1
The_Rickchurian_Mortydate.txt,jerry,president,1
The_Rickchurian_Mortydate.txt,jerry,rick,1
The_Rickchurian_Mortydate.txt,jerry,summer,1
The_Rickchurian_Mortydate.txt,morty,mr president,1
The_Rickchurian_Mortydate.txt,morty,president,1
The_Rickchurian_Mortydate.txt,morty,rick,1
The_Rickchurian_Mortydate.txt,morty,summer,1
The_Rickchurian_Mortydate.txt,mr president,president,1
The_Rickchurian_Mortydate.txt,mr president,rick,1
The_Rickchurian_Mortydate.txt,mr president,summer,1
The_Rickchurian_Mortydate.txt,president,rick,1
The_Rickchurian_Mortydate.txt,president,summer,1
The_Rickchurian_Mortydate.txt,rick,summer,1
The_Ricklantis_Mixup.txt,morty,morty k-22,1
The_Ricklantis_Mixup.txt,morty,rick,2
The_Ricklantis_Mixup.txt,morty,rick k-22,1
The_Ricklantis_Mixup.txt,morty k-22,rick,1
The_Ricklantis_Mixup.txt,morty k-22,rick k-22,1
The_Ricklantis_Mixup.txt,rick,rick k-22,1
The_Ricklantis_Mixup.txt,rick d716,rick d716-b,3
The_Ricklantis_Mixup.txt,narrator,young beth,1
The_Ricklantis_Mixup.txt,campaign manager morty,candidate morty,5
The_Ricklantis_Mixup.txt,cop morty,cop rick,4
The_Ricklantis_Mixup.txt,cop morty,dispatch,1
The_Ricklantis_Mixup.txt,cop morty,morty,1
The_Ricklantis_Mixup.txt,cop rick,dispatch,1
The_Ricklantis_Mixup.txt,cop rick,morty,1
The_Ricklantis_Mixup.txt,dispatch,morty,1
The_Ricklantis_Mixup.txt,students,teacher rick,2
The_Ricklantis_Mixup.txt,fat morty,glasses morty,3
The_Ricklantis_Mixup.txt,fat morty,lizard morty,3
The_Ricklantis_Mixup.txt,fat morty,slick,4
The_Ricklantis_Mixup.txt,fat morty,students,1
The_Ricklantis_Mixup.txt,fat morty,tall morty,1
The_Ricklantis_Mixup.txt,fat morty,teacher rick,1
The_Ricklantis_Mixup.txt,glasses morty,lizard morty,4
The_Ricklantis_Mixup.txt,glasses morty,slick,3
The_Ricklantis_Mixup.txt,glasses morty,students,1
The_Ricklantis_Mixup.txt,glasses morty,tall morty,1
The_Ricklantis_Mixup.txt,glasses morty,teacher rick,2
The_Ricklantis_Mixup.txt,lizard morty,slick,3
The_Ricklantis_Mixup.txt,lizard morty,students,1
The_Ricklantis_Mixup.txt,lizard morty,tall morty,1
The_Ricklantis_Mixup.txt,lizard morty,teacher rick,2
The_Ricklantis_Mixup.txt,slick,students,1
The_Ricklantis_Mixup.txt,slick,tall morty,1
The_Ricklantis_Mixup.txt,slick,teacher rick,1
The_Ricklantis_Mixup.txt,students,tall morty,1
The_Ricklantis_Mixup.txt,tall morty,teacher rick,1
The_Ricklantis_Mixup.txt,cool rick,supervisor rick,1
The_Ricklantis_Mixup.txt,cop morty,morty 1,1
The_Ricklantis_Mixup.txt,cop morty,morty 2,1
The_Ricklantis_Mixup.txt,cop morty,morty mart morty,1
The_Ricklantis_Mixup.txt,cop morty,purple trunk morty,1
The_Ricklantis_Mixup.txt,cop rick,morty 1,1
The_Ricklantis_Mixup.txt,cop rick,morty 2,1
The_Ricklantis_Mixup.txt,cop rick,morty mart morty,1
The_Ricklantis_Mixup.txt,cop rick,purple trunk morty,1
The_Ricklantis_Mixup.txt,morty 1,morty 2,1
The_Ricklantis_Mixup.txt,morty 1,morty mart morty,1
The_Ricklantis_Mixup.txt,morty 1,purple trunk morty,1
The_Ricklantis_Mixup.txt,morty 2,morty mart morty,1
The_Ricklantis_Mixup.txt,morty 2,purple trunk morty,1
The_Ricklantis_Mixup.txt,morty mart morty,purple trunk morty,1
The_Ricklantis_Mixup.txt,juggling rick,moderator rick,2
The_Ricklantis_Mixup.txt,juggling rick,retired general rick,2
The_Ricklantis_Mixup.txt,moderator rick,retired general rick,2
The_Ricklantis_Mixup.txt,campaign manager morty,juggling rick,2
The_Ricklantis_Mixup.txt,campaign manager morty,moderator rick,1
The_Ricklantis_Mixup.txt,campaign manager morty,retired general rick,1
The_Ricklantis_Mixup.txt,campaign manager morty,reverse rick outrage,1
The_Ricklantis_Mixup.txt,campaign manager morty,rick guilt rick,1
The_Ricklantis_Mixup.txt,campaign manager morty,rick j-22,1
The_Ricklantis_Mixup.txt,campaign manager morty,rick worker,1
The_Ricklantis_Mixup.txt,candidate morty,juggling rick,2
The_Ricklantis_Mixup.txt,candidate morty,moderator rick,1
The_Ricklantis_Mixup.txt,candidate morty,retired general rick,1
The_Ricklantis_Mixup.txt,candidate morty,reverse rick outrage,1
The_Ricklantis_Mixup.txt,candidate morty,rick guilt rick,1
The_Ricklantis_Mixup.txt,candidate morty,rick j-22,1
The_Ricklantis_Mixup.txt,candidate morty,rick worker,1
The_Ricklantis_Mixup.txt,juggling rick,reverse rick outrage,1
The_Ricklantis_Mixup.txt,juggling rick,rick guilt rick,1
The_Ricklantis_Mixup.txt,juggling rick,rick j-22,1
The_Ricklantis_Mixup.txt,juggling rick,rick worker,1
The_Ricklantis_Mixup.txt,moderator rick,reverse rick outrage,1
The_Ricklantis_Mixup.txt,moderator rick,rick guilt rick,1
The_Ricklantis_Mixup.txt,moderator rick,rick j-22,1
The_Ricklantis_Mixup.txt,moderator rick,rick worker,1
The_Ricklantis_Mixup.txt,retired general rick,reverse rick outrage,1
The_Ricklantis_Mixup.txt,retired general rick,rick guilt rick,1
The_Ricklantis_Mixup.txt,retired general rick,rick j-22,1
The_Ricklantis_Mixup.txt,retired general rick,rick worker,1
The_Ricklantis_Mixup.txt,reverse rick outrage,rick guilt rick,1
The_Ricklantis_Mixup.txt,reverse rick outrage,rick j-22,1
The_Ricklantis_Mixup.txt,reverse rick outrage,rick worker,1
The_Ricklantis_Mixup.txt,rick guilt rick,rick j-22,1
The_Ricklantis_Mixup.txt,rick guilt rick,rick worker,1
The_Ricklantis_Mixup.txt,rick j-22,rick worker,1
The_Ricklantis_Mixup.txt,negotiator rick,rick j-22,2
The_Ricklantis_Mixup.txt,negotiator rick,simple rick,2
The_Ricklantis_Mixup.txt,negotiator rick,swat team rick,1
The_Ricklantis_Mixup.txt,rick j-22,simple rick,2
The_Ricklantis_Mixup.txt,rick j-22,swat team rick,1
The_Ricklantis_Mixup.txt,simple rick,swat team rick,1
The_Ricklantis_Mixup.txt,rick d716,rick d716-c,1
The_Ricklantis_Mixup.txt,rick d716-b,rick d716-c,1
The_Ricklantis_Mixup.txt,candidate morty,reporter rick,1
The_Ricklantis_Mixup.txt,bartender morty,campaign manager morty,1
The_Ricklantis_Mixup.txt,bartender morty,candidate morty,1
The_Ricklantis_Mixup.txt,bartender morty,investigator rick,1
The_Ricklantis_Mixup.txt,bartender morty,rick reporter,1
The_Ricklantis_Mixup.txt,campaign manager morty,investigator rick,1
The_Ricklantis_Mixup.txt,campaign manager morty,rick reporter,1
The_Ricklantis_Mixup.txt,candidate morty,investigator rick,1
The_Ricklantis_Mixup.txt,candidate morty,rick reporter,1
The_Ricklantis_Mixup.txt,investigator rick,rick reporter,1
The_Ricklantis_Mixup.txt,bootleg rick,candidate morty,1
The_Ricklantis_Mixup.txt,bootleg rick,cop morty,1
The_Ricklantis_Mixup.txt,bootleg rick,cop rick,1
The_Ricklantis_Mixup.txt,bootleg rick,mortytown loco,1
The_Ricklantis_Mixup.txt,bootleg rick,psychopath morty,1
The_Ricklantis_Mixup.txt,candidate morty,cop morty,1
The_Ricklantis_Mixup.txt,candidate morty,cop rick,1
The_Ricklantis_Mixup.txt,candidate morty,mortytown loco,1
The_Ricklantis_Mixup.txt,candidate morty,psychopath morty,1
The_Ricklantis_Mixup.txt,cop morty,mortytown loco,1
The_Ricklantis_Mixup.txt,cop morty,psychopath morty,1
The_Ricklantis_Mixup.txt,cop rick,mortytown loco,1
The_Ricklantis_Mixup.txt,cop rick,psychopath morty,1
The_Ricklantis_Mixup.txt,mortytown loco,psychopath morty,1
The_Ricklantis_Mixup.txt,farmer rick,lizard morty,1
The_Ricklantis_Mixup.txt,campaign manager morty,father rick,1
The_Ricklantis_Mixup.txt,campaign manager morty,plumber rick,1
The_Ricklantis_Mixup.txt,candidate morty,father rick,1
The_Ricklantis_Mixup.txt,candidate morty,plumber rick,1
The_Ricklantis_Mixup.txt,father rick,plumber rick,1
The_Ricklantis_Mixup.txt,bearded morty,big morty,1
The_Ricklantis_Mixup.txt,bearded morty,builder hat morty,1
The_Ricklantis_Mixup.txt,bearded morty,cop morty,1
The_Ricklantis_Mixup.txt,bearded morty,cop rick,1
The_Ricklantis_Mixup.txt,bearded morty,cowboy morty,1
The_Ricklantis_Mixup.txt,bearded morty,morty bouncers,1
The_Ricklantis_Mixup.txt,bearded morty,morty bouncers/cop morty,1
The_Ricklantis_Mixup.txt,big morty,builder hat morty,1
The_Ricklantis_Mixup.txt,big morty,cop morty,1
The_Ricklantis_Mixup.txt,big morty,cop rick,1
The_Ricklantis_Mixup.txt,big morty,cowboy morty,1
The_Ricklantis_Mixup.txt,big morty,morty bouncers,1
The_Ricklantis_Mixup.txt,big morty,morty bouncers/cop morty,1
The_Ricklantis_Mixup.txt,builder hat morty,cop morty,1
The_Ricklantis_Mixup.txt,builder hat morty,cop rick,1
The_Ricklantis_Mixup.txt,builder hat morty,cowboy morty,1
The_Ricklantis_Mixup.txt,builder hat morty,morty bouncers,1
The_Ricklantis_Mixup.txt,builder hat morty,morty bouncers/cop morty,1
The_Ricklantis_Mixup.txt,cop morty,cowboy morty,1
The_Ricklantis_Mixup.txt,cop morty,morty bouncers,1
The_Ricklantis_Mixup.txt,cop morty,morty bouncers/cop morty,1
The_Ricklantis_Mixup.txt,cop rick,cowboy morty,1
The_Ricklantis_Mixup.txt,cop rick,morty bouncers,1
The_Ricklantis_Mixup.txt,cop rick,morty bouncers/cop morty,1
The_Ricklantis_Mixup.txt,cowboy morty,morty bouncers,1
The_Ricklantis_Mixup.txt,cowboy morty,morty bouncers/cop morty,1
The_Ricklantis_Mixup.txt,morty bouncers,morty bouncers/cop morty,1
The_Ricklantis_Mixup.txt,cop rick,cop rick 2,1
The_Ricklantis_Mixup.txt,negotiator rick,purple suit rick,1
The_Ricklantis_Mixup.txt,negotiator rick,rick d. sanchez iii,1
The_Ricklantis_Mixup.txt,negotiator rick,swat team rick 1,1
The_Ricklantis_Mixup.txt,negotiator rick,swat team rick 2,1
The_Ricklantis_Mixup.txt,purple suit rick,rick d. sanchez iii,1
The_Ricklantis_Mixup.txt,purple suit rick,rick j-22,1
The_Ricklantis_Mixup.txt,purple suit rick,simple rick,1
The_Ricklantis_Mixup.txt,purple suit rick,swat team rick 1,1
The_Ricklantis_Mixup.txt,purple suit rick,swat team rick 2,1
The_Ricklantis_Mixup.txt,rick d. sanchez iii,rick j-22,1
The_Ricklantis_Mixup.txt,rick d. sanchez iii,simple rick,1
The_Ricklantis_Mixup.txt,rick d. sanchez iii,swat team rick 1,1
The_Ricklantis_Mixup.txt,rick d. sanchez iii,swat team rick 2,1
The_Ricklantis_Mixup.txt,rick j-22,swat team rick 1,1
The_Ricklantis_Mixup.txt,rick j-22,swat team rick 2,1
The_Ricklantis_Mixup.txt,simple rick,swat team rick 1,1
The_Ricklantis_Mixup.txt,simple rick,swat team rick 2,1
The_Ricklantis_Mixup.txt,swat team rick 1,swat team rick 2,1
The_Ricklantis_Mixup.txt,narrator,rick worker,1
The_Ricklantis_Mixup.txt,fat morty,rick pa announcer,1
The_Ricklantis_Mixup.txt,glasses morty,rick pa announcer,1
The_Ricklantis_Mixup.txt,lizard morty,rick pa announcer,1
The_Ricklantis_Mixup.txt,rick pa announcer,slick,1
The_Ricklantis_Mixup.txt,bodyguard rick 1,bodyguard rick 2,1
The_Ricklantis_Mixup.txt,bodyguard rick 1,campaign manager morty,1
The_Ricklantis_Mixup.txt,bodyguard rick 2,campaign manager morty,1
The_Ricklantis_Mixup.txt,cop rick,officer rick 1,1
The_Ricklantis_Mixup.txt,cop rick,officer rick 2,1
The_Ricklantis_Mixup.txt,officer rick 1,officer rick 2,1
The_Ricklantis_Mixup.txt,barber rick,garment district rick,1
The_Ricklantis_Mixup.txt,barber rick,good-looking rick,1
The_Ricklantis_Mixup.txt,barber rick,other ricks,1
The_Ricklantis_Mixup.txt,barber rick,president morty,1
The_Ricklantis_Mixup.txt,barber rick,rick d. sanchez iii,1
The_Ricklantis_Mixup.txt,barber rick,steve jobs rick,1
The_Ricklantis_Mixup.txt,garment district rick,good-looking rick,1
The_Ricklantis_Mixup.txt,garment district rick,other ricks,1
The_Ricklantis_Mixup.txt,garment district rick,president morty,1
The_Ricklantis_Mixup.txt,garment district rick,rick d. sanchez iii,1
The_Ricklantis_Mixup.txt,garment district rick,steve jobs rick,1
The_Ricklantis_Mixup.txt,good-looking rick,other ricks,1
The_Ricklantis_Mixup.txt,good-looking rick,president morty,1
The_Ricklantis_Mixup.txt,good-looking rick,rick d. sanchez iii,1
The_Ricklantis_Mixup.txt,good-looking rick,steve jobs rick,1
The_Ricklantis_Mixup.txt,other ricks,president morty,1
The_Ricklantis_Mixup.txt,other ricks,rick d. sanchez iii,1
The_Ricklantis_Mixup.txt,other ricks,steve jobs rick,1
The_Ricklantis_Mixup.txt,president morty,rick d. sanchez iii,1
The_Ricklantis_Mixup.txt,president morty,steve jobs rick,1
The_Ricklantis_Mixup.txt,rick d. sanchez iii,steve jobs rick,1
The_Rickshank_Rickdemption.txt,beth,cornvelious daniel,3
The_Rickshank_Rickdemption.txt,beth,jerry,4
The_Rickshank_Rickdemption.txt,beth,morty,3
The_Rickshank_Rickdemption.txt,beth,rick,6
The_Rickshank_Rickdemption.txt,cornvelious daniel,jerry,3
The_Rickshank_Rickdemption.txt,cornvelious daniel,morty,3
The_Rickshank_Rickdemption.txt,cornvelious daniel,rick,9
The_Rickshank_Rickdemption.txt,jerry,morty,2
The_Rickshank_Rickdemption.txt,jerry,rick,4
The_Rickshank_Rickdemption.txt,morty,rick,6
The_Rickshank_Rickdemption.txt,beth,gromflomite captain,1
The_Rickshank_Rickdemption.txt,beth,gromflomite worker,2
The_Rickshank_Rickdemption.txt,beth,summer,4
The_Rickshank_Rickdemption.txt,cornvelious daniel,gromflomite captain,2
The_Rickshank_Rickdemption.txt,cornvelious daniel,gromflomite worker,2
The_Rickshank_Rickdemption.txt,cornvelious daniel,summer,3
The_Rickshank_Rickdemption.txt,gromflomite captain,gromflomite worker,2
The_Rickshank_Rickdemption.txt,gromflomite captain,jerry,1
The_Rickshank_Rickdemption.txt,gromflomite captain,rick,2
The_Rickshank_Rickdemption.txt,gromflomite captain,summer,1
The_Rickshank_Rickdemption.txt,gromflomite worker,jerry,1
