episode,char1,char2,count
3_Rest_and_Ricklaxation,female student 2,stacy,1
3_Rest_and_Ricklaxation,female student 2,student with glasses,1
3_Rest_and_Ricklaxation,female student 2,summer,1
3_Rest_and_Ricklaxation,female student 2,toxic morty,1
3_Rest_and_Ricklaxation,female student 2,toxic rick,1
3_Rest_and_Ricklaxation,female student 2,tricia,1
3_Rest_and_Ricklaxation,female student 2,waiter,1
3_Rest_and_Ricklaxation,female student 2,worker,1
3_Rest_and_Ricklaxation,female student 2,worker 2,1
3_Rest_and_Ricklaxation,female student 2,worker in a red shirt,1
3_Rest_and_Ricklaxation,female student looking into her mirror,groin system 6000,1
3_Rest_and_Ricklaxation,female student looking into her mirror,holly,1
3_Rest_and_Ricklaxation,female student looking into her mirror,jacquelyn,1
3_Rest_and_Ricklaxation,female student looking into her mirror,jessica,1
3_Rest_and_Ricklaxation,female student looking into her mirror,jessica on the phone,1
3_Rest_and_Ricklaxation,female student looking into her mirror,man,1
3_Rest_and_Ricklaxation,female student looking into her mirror,mitch,1
3_Rest_and_Ricklaxation,female student looking into her mirror,morty,1
3_Rest_and_Ricklaxation,female student looking into her mirror,mr. goldenfold,1
3_Rest_and_Ricklaxation,female student looking into her mirror,mrs. pancakes,1
3_Rest_and_Ricklaxation,female student looking into her mirror,off screen student,1
3_Rest_and_Ricklaxation,female student looking into her mirror,off screen student 2,1
3_Rest_and_Ricklaxation,female student looking into her mirror,priest,1
3_Rest_and_Ricklaxation,female student looking into her mirror,radio,1
3_Rest_and_Ricklaxation,female student looking into her mirror,rick,1
3_Rest_and_Ricklaxation,female student looking into her mirror,rick and morty,1
3_Rest_and_Ricklaxation,female student looking into her mirror,stacey,1
3_Rest_and_Ricklaxation,female student looking into her mirror,stacy,1
3_Rest_and_Ricklaxation,female student looking into her mirror,student with glasses,1
3_Rest_and_Ricklaxation,female student looking into her mirror,summer,1
3_Rest_and_Ricklaxation,female student looking into her mirror,toxic morty,1
3_Rest_and_Ricklaxation,female student looking into her mirror,toxic rick,1
3_Rest_and_Ricklaxation,female student looking into her mirror,tricia,1
3_Rest_and_Ricklaxation,female student looking into her mirror,waiter,1
3_Rest_and_Ricklaxation,female student looking into her mirror,worker,1
3_Rest_and_Ricklaxation,female student looking into her mirror,worker 2,1
3_Rest_and_Ricklaxation,female student looking into her mirror,worker in a red shirt,1
3_Rest_and_Ricklaxation,groin system 6000,holly,1
3_Rest_and_Ricklaxation,groin system 6000,jacquelyn,1
3_Rest_and_Ricklaxation,groin system 6000,jessica,1
3_Rest_and_Ricklaxation,groin system 6000,jessica on the phone,1
3_Rest_and_Ricklaxation,groin system 6000,man,1
3_Rest_and_Ricklaxation,groin system 6000,mitch,1
3_Rest_and_Ricklaxation,groin system 6000,morty,1
3_Rest_and_Ricklaxation,groin system 6000,mr. goldenfold,1
3_Rest_and_Ricklaxation,groin system 6000,mrs. pancakes,1
3_Rest_and_Ricklaxation,groin system 6000,off screen student,1
3_Rest_and_Ricklaxation,groin system 6000,off screen student 2,1
3_Rest_and_Ricklaxation,groin system 6000,priest,1
3_Rest_and_Ricklaxation,groin system 6000,radio,1
3_Rest_and_Ricklaxation,groin system 6000,rick,1
3_Rest_and_Ricklaxation,groin system 6000,rick and morty,1
3_Rest_and_Ricklaxation,groin system 6000,stacey,1
3_Rest_and_Ricklaxation,groin system 6000,stacy,1
3_Rest_and_Ricklaxation,groin system 6000,student with glasses,1
3_Rest_and_Ricklaxation,groin system 6000,summer,1
3_Rest_and_Ricklaxation,groin system 6000,toxic morty,1
3_Rest_and_Ricklaxation,groin system 6000,toxic rick,1
3_Rest_and_Ricklaxation,groin system 6000,tricia,1
3_Rest_and_Ricklaxation,groin system 6000,waiter,1
3_Rest_and_Ricklaxation,groin system 6000,worker,1
3_Rest_and_Ricklaxation,groin system 6000,worker 2,1
3_Rest_and_Ricklaxation,groin system 6000,worker in a red shirt,1
3_Rest_and_Ricklaxation,holly,jacquelyn,1
3_Rest_and_Ricklaxation,holly,jessica on the phone,1
3_Rest_and_Ricklaxation,holly,man,1
3_Rest_and_Ricklaxation,holly,mitch,1
3_Rest_and_Ricklaxation,holly,mr. goldenfold,1
3_Rest_and_Ricklaxation,holly,mrs. pancakes,1
3_Rest_and_Ricklaxation,holly,off screen student,1
3_Rest_and_Ricklaxation,holly,off screen student 2,1
3_Rest_and_Ricklaxation,holly,priest,1
3_Rest_and_Ricklaxation,holly,radio,1
3_Rest_and_Ricklaxation,holly,rick,1
3_Rest_and_Ricklaxation,holly,rick and morty,1
3_Rest_and_Ricklaxation,holly,stacey,1
3_Rest_and_Ricklaxation,holly,stacy,1
3_Rest_and_Ricklaxation,holly,student with glasses,1
3_Rest_and_Ricklaxation,holly,summer,1
3_Rest_and_Ricklaxation,holly,toxic morty,1
3_Rest_and_Ricklaxation,holly,toxic rick,1
3_Rest_and_Ricklaxation,holly,waiter,1
3_Rest_and_Ricklaxation,holly,worker,1
3_Rest_and_Ricklaxation,holly,worker 2,1
3_Rest_and_Ricklaxation,holly,worker in a red shirt,1
3_Rest_and_Ricklaxation,jacquelyn,jessica,1
3_Rest_and_Ricklaxation,jacquelyn,jessica on the phone,1
3_Rest_and_Ricklaxation,jacquelyn,man,1
3_Rest_and_Ricklaxation,jacquelyn,mitch,1
3_Rest_and_Ricklaxation,jacquelyn,morty,1
3_Rest_and_Ricklaxation,jacquelyn,mr. goldenfold,1
3_Rest_and_Ricklaxation,jacquelyn,mrs. pancakes,1
3_Rest_and_Ricklaxation,jacquelyn,off screen student,1
3_Rest_and_Ricklaxation,jacquelyn,off screen student 2,1
3_Rest_and_Ricklaxation,jacquelyn,priest,1
3_Rest_and_Ricklaxation,jacquelyn,radio,1
3_Rest_and_Ricklaxation,jacquelyn,rick,1
3_Rest_and_Ricklaxation,jacquelyn,rick and morty,1
3_Rest_and_Ricklaxation,jacquelyn,stacey,1
3_Rest_and_Ricklaxation,jacquelyn,stacy,1
3_Rest_and_Ricklaxation,jacquelyn,student with glasses,1
3_Rest_and_Ricklaxation,jacquelyn,summer,1
3_Rest_and_Ricklaxation,jacquelyn,toxic morty,1
3_Rest_and_Ricklaxation,jacquelyn,toxic rick,1
3_Rest_and_Ricklaxation,jacquelyn,tricia,1
3_Rest_and_Ricklaxation,jacquelyn,waiter,1
3_Rest_and_Ricklaxation,jacquelyn,worker,1
3_Rest_and_Ricklaxation,jacquelyn,worker 2,1
3_Rest_and_Ricklaxation,jacquelyn,worker in a red shirt,1
3_Rest_and_Ricklaxation,jessica,jessica on the phone,1
3_Rest_and_Ricklaxation,jessica,man,1
3_Rest_and_Ricklaxation,jessica,mitch,1
3_Rest_and_Ricklaxation,jessica,mr. goldenfold,1
3_Rest_and_Ricklaxation,jessica,mrs. pancakes,1
3_Rest_and_Ricklaxation,jessica,off screen student,1
3_Rest_and_Ricklaxation,jessica,off screen student 2,1
3_Rest_and_Ricklaxation,jessica,priest,1
3_Rest_and_Ricklaxation,jessica,radio,1
3_Rest_and_Ricklaxation,jessica,rick,1
3_Rest_and_Ricklaxation,jessica,rick and morty,1
3_Rest_and_Ricklaxation,jessica,stacey,1
3_Rest_and_Ricklaxation,jessica,stacy,1
3_Rest_and_Ricklaxation,jessica,student with glasses,1
3_Rest_and_Ricklaxation,jessica,summer,1
3_Rest_and_Ricklaxation,jessica,toxic morty,1
3_Rest_and_Ricklaxation,jessica,toxic rick,1
3_Rest_and_Ricklaxation,jessica,waiter,1
3_Rest_and_Ricklaxation,jessica,worker,1
3_Rest_and_Ricklaxation,jessica,worker 2,1
3_Rest_and_Ricklaxation,jessica,worker in a red shirt,1
3_Rest_and_Ricklaxation,jessica on the phone,man,1
3_Rest_and_Ricklaxation,jessica on the phone,mitch,1
3_Rest_and_Ricklaxation,jessica on the phone,morty,1
3_Rest_and_Ricklaxation,jessica on the phone,mr. goldenfold,1
3_Rest_and_Ricklaxation,jessica on the phone,mrs. pancakes,1
3_Rest_and_Ricklaxation,jessica on the phone,off screen student,1
3_Rest_and_Ricklaxation,jessica on the phone,off screen student 2,1
3_Rest_and_Ricklaxation,jessica on the phone,priest,1
3_Rest_and_Ricklaxation,jessica on the phone,radio,1
3_Rest_and_Ricklaxation,jessica on the phone,rick,1
3_Rest_and_Ricklaxation,jessica on the phone,rick and morty,1
3_Rest_and_Ricklaxation,jessica on the phone,stacey,1
3_Rest_and_Ricklaxation,jessica on the phone,stacy,1
3_Rest_and_Ricklaxation,jessica on the phone,student with glasses,1
3_Rest_and_Ricklaxation,jessica on the phone,summer,1
3_Rest_and_Ricklaxation,jessica on the phone,toxic morty,1
3_Rest_and_Ricklaxation,jessica on the phone,toxic rick,1
3_Rest_and_Ricklaxation,jessica on the phone,tricia,1
3_Rest_and_Ricklaxation,jessica on the phone,waiter,1
3_Rest_and_Ricklaxation,jessica on the phone,worker,1
3_Rest_and_Ricklaxation,jessica on the phone,worker 2,1
3_Rest_and_Ricklaxation,jessica on the phone,worker in a red shirt,1
3_Rest_and_Ricklaxation,man,mitch,1
3_Rest_and_Ricklaxation,man,morty,1
3_Rest_and_Ricklaxation,man,mr. goldenfold,1
3_Rest_and_Ricklaxation,man,mrs. pancakes,1
3_Rest_and_Ricklaxation,man,off screen student,1
3_Rest_and_Ricklaxation,man,off screen student 2,1
3_Rest_and_Ricklaxation,man,priest,1
3_Rest_and_Ricklaxation,man,radio,1
3_Rest_and_Ricklaxation,man,rick,1
3_Rest_and_Ricklaxation,man,rick and morty,1
3_Rest_and_Ricklaxation,man,stacey,1
3_Rest_and_Ricklaxation,man,stacy,1
3_Rest_and_Ricklaxation,man,student with glasses,1
3_Rest_and_Ricklaxation,man,summer,1
3_Rest_and_Ricklaxation,man,toxic morty,1
3_Rest_and_Ricklaxation,man,toxic rick,1
3_Rest_and_Ricklaxation,man,tricia,1
3_Rest_and_Ricklaxation,man,waiter,1
3_Rest_and_Ricklaxation,man,worker,1
3_Rest_and_Ricklaxation,man,worker 2,1
3_Rest_and_Ricklaxation,man,worker in a red shirt,1
3_Rest_and_Ricklaxation,mitch,morty,1
3_Rest_and_Ricklaxation,mitch,mr. goldenfold,1
3_Rest_and_Ricklaxation,mitch,mrs. pancakes,1
3_Rest_and_Ricklaxation,mitch,off screen student,1
3_Rest_and_Ricklaxation,mitch,off screen student 2,1
3_Rest_and_Ricklaxation,mitch,priest,1
3_Rest_and_Ricklaxation,mitch,radio,1
3_Rest_and_Ricklaxation,mitch,rick,1
3_Rest_and_Ricklaxation,mitch,rick and morty,1
3_Rest_and_Ricklaxation,mitch,stacey,1
3_Rest_and_Ricklaxation,mitch,stacy,1
3_Rest_and_Ricklaxation,mitch,student with glasses,1
3_Rest_and_Ricklaxation,mitch,summer,1
3_Rest_and_Ricklaxation,mitch,toxic morty,1
3_Rest_and_Ricklaxation,mitch,toxic rick,1
3_Rest_and_Ricklaxation,mitch,tricia,1
3_Rest_and_Ricklaxation,mitch,waiter,1
3_Rest_and_Ricklaxation,mitch,worker,1
3_Rest_and_Ricklaxation,mitch,worker 2,1
3_Rest_and_Ricklaxation,mitch,worker in a red shirt,1
3_Rest_and_Ricklaxation,morty,mr. goldenfold,1
3_Rest_and_Ricklaxation,morty,mrs. pancakes,1
3_Rest_and_Ricklaxation,morty,off screen student,1
3_Rest_and_Ricklaxation,morty,off screen student 2,1
3_Rest_and_Ricklaxation,morty,priest,1
3_Rest_and_Ricklaxation,morty,radio,1
3_Rest_and_Ricklaxation,morty,rick and morty,1
3_Rest_and_Ricklaxation,morty,stacey,1
3_Rest_and_Ricklaxation,morty,stacy,1
3_Rest_and_Ricklaxation,morty,student with glasses,1
3_Rest_and_Ricklaxation,morty,summer,1
3_Rest_and_Ricklaxation,morty,toxic morty,1
3_Rest_and_Ricklaxation,morty,toxic rick,1
3_Rest_and_Ricklaxation,morty,waiter,1
3_Rest_and_Ricklaxation,morty,worker,1
3_Rest_and_Ricklaxation,morty,worker 2,1
3_Rest_and_Ricklaxation,morty,worker in a red shirt,1
3_Rest_and_Ricklaxation,mr. goldenfold,mrs. pancakes,1
3_Rest_and_Ricklaxation,mr. goldenfold,off screen student,1
3_Rest_and_Ricklaxation,mr. goldenfold,off screen student 2,1
3_Rest_and_Ricklaxation,mr. goldenfold,priest,1
3_Rest_and_Ricklaxation,mr. goldenfold,radio,1
3_Rest_and_Ricklaxation,mr. goldenfold,rick,1
3_Rest_and_Ricklaxation,mr. goldenfold,rick and morty,1
3_Rest_and_Ricklaxation,mr. goldenfold,stacey,1
3_Rest_and_Ricklaxation,mr. goldenfold,stacy,1
3_Rest_and_Ricklaxation,mr. goldenfold,student with glasses,1
3_Rest_and_Ricklaxation,mr. goldenfold,summer,1
3_Rest_and_Ricklaxation,mr. goldenfold,toxic morty,1
3_Rest_and_Ricklaxation,mr. goldenfold,toxic rick,1
3_Rest_and_Ricklaxation,mr. goldenfold,tricia,1
3_Rest_and_Ricklaxation,mr. goldenfold,waiter,1
3_Rest_and_Ricklaxation,mr. goldenfold,worker,1
3_Rest_and_Ricklaxation,mr. goldenfold,worker 2,1
3_Rest_and_Ricklaxation,mr. goldenfold,worker in a red shirt,1
3_Rest_and_Ricklaxation,mrs. pancakes,off screen student,1
3_Rest_and_Ricklaxation,mrs. pancakes,off screen student 2,1
3_Rest_and_Ricklaxation,mrs. pancakes,priest,1
3_Rest_and_Ricklaxation,mrs. pancakes,radio,1
3_Rest_and_Ricklaxation,mrs. pancakes,rick,1
3_Rest_and_Ricklaxation,mrs. pancakes,rick and morty,1
3_Rest_and_Ricklaxation,mrs. pancakes,stacey,1
3_Rest_and_Ricklaxation,mrs. pancakes,stacy,1
3_Rest_and_Ricklaxation,mrs. pancakes,student with glasses,1
3_Rest_and_Ricklaxation,mrs. pancakes,summer,1
3_Rest_and_Ricklaxation,mrs. pancakes,toxic morty,1
3_Rest_and_Ricklaxation,mrs. pancakes,toxic rick,1
3_Rest_and_Ricklaxation,mrs. pancakes,tricia,1
3_Rest_and_Ricklaxation,mrs. pancakes,waiter,1
3_Rest_and_Ricklaxation,mrs. pancakes,worker,1
3_Rest_and_Ricklaxation,mrs. pancakes,worker 2,1
3_Rest_and_Ricklaxation,mrs. pancakes,worker in a red shirt,1
3_Rest_and_Ricklaxation,off screen student,off screen student 2,1
3_Rest_and_Ricklaxation,off screen student,priest,1
3_Rest_and_Ricklaxation,off screen student,radio,1
3_Rest_and_Ricklaxation,off screen student,rick,1
3_Rest_and_Ricklaxation,off screen student,rick and morty,1
3_Rest_and_Ricklaxation,off screen student,stacey,1
3_Rest_and_Ricklaxation,off screen student,stacy,1
3_Rest_and_Ricklaxation,off screen student,student with glasses,1
3_Rest_and_Ricklaxation,off screen student,summer,1
3_Rest_and_Ricklaxation,off screen student,toxic morty,1
3_Rest_and_Ricklaxation,off screen student,toxic rick,1
3_Rest_and_Ricklaxation,off screen student,tricia,1
3_Rest_and_Ricklaxation,off screen student,waiter,1
3_Rest_and_Ricklaxation,off screen student,worker,1
3_Rest_and_Ricklaxation,off screen student,worker 2,1
3_Rest_and_Ricklaxation,off screen student,worker in a red shirt,1
3_Rest_and_Ricklaxation,off screen student 2,priest,1
3_Rest_and_Ricklaxation,off screen student 2,radio,1
3_Rest_and_Ricklaxation,off screen student 2,rick,1
3_Rest_and_Ricklaxation,off screen student 2,rick and morty,1
3_Rest_and_Ricklaxation,off screen student 2,stacey,1
3_Rest_and_Ricklaxation,off screen student 2,stacy,1
3_Rest_and_Ricklaxation,off screen student 2,student with glasses,1
3_Rest_and_Ricklaxation,off screen student 2,summer,1
3_Rest_and_Ricklaxation,off screen student 2,toxic morty,1
3_Rest_and_Ricklaxation,off screen student 2,toxic rick,1
3_Rest_and_Ricklaxation,off screen student 2,tricia,1
3_Rest_and_Ricklaxation,off screen student 2,waiter,1
3_Rest_and_Ricklaxation,off screen student 2,worker,1
3_Rest_and_Ricklaxation,off screen student 2,worker 2,1
3_Rest_and_Ricklaxation,off screen student 2,worker in a red shirt,1
3_Rest_and_Ricklaxation,priest,radio,1
3_Rest_and_Ricklaxation,priest,rick,1
3_Rest_and_Ricklaxation,priest,rick and morty,1
3_Rest_and_Ricklaxation,priest,stacey,1
3_Rest_and_Ricklaxation,priest,stacy,1
3_Rest_and_Ricklaxation,priest,student with glasses,1
3_Rest_and_Ricklaxation,priest,summer,1
3_Rest_and_Ricklaxation,priest,toxic morty,1
3_Rest_and_Ricklaxation,priest,toxic rick,1
3_Rest_and_Ricklaxation,priest,tricia,1
3_Rest_and_Ricklaxation,priest,waiter,1
3_Rest_and_Ricklaxation,priest,worker,1
3_Rest_and_Ricklaxation,priest,worker 2,1
3_Rest_and_Ricklaxation,priest,worker in a red shirt,1
3_Rest_and_Ricklaxation,radio,rick,1
3_Rest_and_Ricklaxation,radio,rick and morty,1
3_Rest_and_Ricklaxation,radio,stacey,1
3_Rest_and_Ricklaxation,radio,stacy,1
3_Rest_and_Ricklaxation,radio,student with glasses,1
3_Rest_and_Ricklaxation,radio,summer,1
3_Rest_and_Ricklaxation,radio,toxic morty,1
3_Rest_and_Ricklaxation,radio,toxic rick,1
3_Rest_and_Ricklaxation,radio,tricia,1
3_Rest_and_Ricklaxation,radio,waiter,1
3_Rest_and_Ricklaxation,radio,worker,1
3_Rest_and_Ricklaxation,radio,worker 2,1
3_Rest_and_Ricklaxation,radio,worker in a red shirt,1
3_Rest_and_Ricklaxation,rick,rick and morty,1
3_Rest_and_Ricklaxation,rick,stacey,1
3_Rest_and_Ricklaxation,rick,stacy,1
3_Rest_and_Ricklaxation,rick,student with glasses,1
3_Rest_and_Ricklaxation,rick,summer,1
3_Rest_and_Ricklaxation,rick,toxic morty,1
3_Rest_and_Ricklaxation,rick,toxic rick,1
3_Rest_and_Ricklaxation,rick,tricia,1
3_Rest_and_Ricklaxation,rick,waiter,1
3_Rest_and_Ricklaxation,rick,worker,1
3_Rest_and_Ricklaxation,rick,worker 2,1
3_Rest_and_Ricklaxation,rick,worker in a red shirt,1
3_Rest_and_Ricklaxation,rick and morty,stacey,1
3_Rest_and_Ricklaxation,rick and morty,stacy,1
3_Rest_and_Ricklaxation,rick and morty,student with glasses,1
3_Rest_and_Ricklaxation,rick and morty,summer,1
3_Rest_and_Ricklaxation,rick and morty,toxic morty,1
3_Rest_and_Ricklaxation,rick and morty,toxic rick,1
3_Rest_and_Ricklaxation,rick and morty,tricia,1
3_Rest_and_Ricklaxation,rick and morty,waiter,1
3_Rest_and_Ricklaxation,rick and morty,worker,1
3_Rest_and_Ricklaxation,rick and morty,worker 2,1
3_Rest_and_Ricklaxation,rick and morty,worker in a red shirt,1
3_Rest_and_Ricklaxation,stacey,stacy,1
3_Rest_and_Ricklaxation,stacey,student with glasses,1
3_Rest_and_Ricklaxation,stacey,summer,1
3_Rest_and_Ricklaxation,stacey,toxic morty,1
3_Rest_and_Ricklaxation,stacey,toxic rick,1
3_Rest_and_Ricklaxation,stacey,tricia,1
3_Rest_and_Ricklaxation,stacey,waiter,1
3_Rest_and_Ricklaxation,stacey,worker,1
3_Rest_and_Ricklaxation,stacey,worker 2,1
3_Rest_and_Ricklaxation,stacey,worker in a red shirt,1
3_Rest_and_Ricklaxation,stacy,student with glasses,1
3_Rest_and_Ricklaxation,stacy,summer,1
3_Rest_and_Ricklaxation,stacy,toxic morty,1
3_Rest_and_Ricklaxation,stacy,toxic rick,1
3_Rest_and_Ricklaxation,stacy,tricia,1
3_Rest_and_Ricklaxation,stacy,waiter,1
3_Rest_and_Ricklaxation,stacy,worker,1
3_Rest_and_Ricklaxation,stacy,worker 2,1
3_Rest_and_Ricklaxation,stacy,worker in a red shirt,1
3_Rest_and_Ricklaxation,student with glasses,summer,1
3_Rest_and_Ricklaxation,student with glasses,toxic morty,1
3_Rest_and_Ricklaxation,student with glasses,toxic rick,1
3_Rest_and_Ricklaxation,student with glasses,tricia,1
3_Rest_and_Ricklaxation,student with glasses,waiter,1
3_Rest_and_Ricklaxation,student with glasses,worker,1
3_Rest_and_Ricklaxation,student with glasses,worker 2,1
3_Rest_and_Ricklaxation,student with glasses,worker in a red shirt,1
3_Rest_and_Ricklaxation,summer,toxic morty,1
3_Rest_and_Ricklaxation,summer,toxic rick,1
3_Rest_and_Ricklaxation,summer,tricia,1
3_Rest_and_Ricklaxation,summer,waiter,1
3_Rest_and_Ricklaxation,summer,worker,1
3_Rest_and_Ricklaxation,summer,worker 2,1
3_Rest_and_Ricklaxation,summer,worker in a red shirt,1
3_Rest_and_Ricklaxation,toxic morty,toxic rick,1
3_Rest_and_Ricklaxation,toxic morty,tricia,1
3_Rest_and_Ricklaxation,toxic morty,waiter,1
3_Rest_and_Ricklaxation,toxic morty,worker,1
3_Rest_and_Ricklaxation,toxic morty,worker 2,1
3_Rest_and_Ricklaxation,toxic morty,worker in a red shirt,1
3_Rest_and_Ricklaxation,toxic rick,tricia,1
3_Rest_and_Ricklaxation,toxic rick,waiter,1
3_Rest_and_Ricklaxation,toxic rick,worker,1
3_Rest_and_Ricklaxation,toxic rick,worker 2,1
3_Rest_and_Ricklaxation,toxic rick,worker in a red shirt,1
3_Rest_and_Ricklaxation,tricia,waiter,1
3_Rest_and_Ricklaxation,tricia,worker,1
3_Rest_and_Ricklaxation,tricia,worker 2,1
3_Rest_and_Ricklaxation,tricia,worker in a red shirt,1
3_Rest_and_Ricklaxation,waiter,worker,1
3_Rest_and_Ricklaxation,waiter,worker 2,1
3_Rest_and_Ricklaxation,waiter,worker in a red shirt,1
3_Rest_and_Ricklaxation,worker,worker 2,1
3_Rest_and_Ricklaxation,worker,worker in a red shirt,1
3_Rest_and_Ricklaxation,worker 2,worker in a red shirt,1
3_Rickmancing_the_Stone,morty,summer,8
3_Rickmancing_the_Stone,jerry,rick,1
3_Rickmancing_the_Stone,morty,rick,17
3_Rickmancing_the_Stone,rick,summer,11
3_Rickmancing_the_Stone,jerry,morty,1
3_Rickmancing_the_Stone,beth,jerry,1
3_Rickmancing_the_Stone,jerry,wind,1
3_Rickmancing_the_Stone,death stalker #1,mohawk guy,1
3_Rickmancing_the_Stone,colossus,morty,1
3_Rickmancing_the_Stone,colossus,rick,1
3_Rickmancing_the_Stone,colossus,summer,1
3_Rickmancing_the_Stone,hemorrhage,morty,5
3_Rickmancing_the_Stone,hemorrhage,rick,5
3_Rickmancing_the_Stone,hemorrhage,summer,10
3_Rickmancing_the_Stone,lunch server,morty,1
3_Rickmancing_the_Stone,lunch server,rick,1
3_Rickmancing_the_Stone,death stalker #2,death stalker #3,1
3_Rickmancing_the_Stone,death stalker #2,rick,1
3_Rickmancing_the_Stone,death stalker #3,rick,1
3_Rickmancing_the_Stone,death stalker #4,eli,1
3_Rickmancing_the_Stone,death stalker #4,morty,1
3_Rickmancing_the_Stone,eli,morty,3
3_Rickmancing_the_Stone,death stalker #5,death stalker #6,1
3_Rickmancing_the_Stone,death stalker #5,hemorrhage,1
3_Rickmancing_the_Stone,death stalker #5,morty,1
3_Rickmancing_the_Stone,death stalker #5,rick,1
3_Rickmancing_the_Stone,death stalker #5,summer,1
3_Rickmancing_the_Stone,death stalker #6,hemorrhage,1
3_Rickmancing_the_Stone,death stalker #6,morty,1
3_Rickmancing_the_Stone,death stalker #6,rick,1
3_Rickmancing_the_Stone,death stalker #6,summer,1
3_Rickmancing_the_Stone,beth,rick,4
3_Rickmancing_the_Stone,morty,soldier,1
3_Rickmancing_the_Stone,death stalker #7,soldier,1
3_Rickmancing_the_Stone,hemmorhage,hemorrhage,1
3_Rickmancing_the_Stone,hemmorhage,summer,1
3_Rickmancing_the_Stone,mechanical morty,mechanical summer,4
3_Rickmancing_the_Stone,mechanical morty,rick,4
3_Rickmancing_the_Stone,mechanical summer,rick,4
3_Rickmancing_the_Stone,beth,mechanical morty,3
3_Rickmancing_the_Stone,beth,mechanical summer,3
3_Rickmancing_the_Stone,beth,"ms, mr, and rick, in unison",1
3_Rickmancing_the_Stone,mechanical morty,"ms, mr, and rick, in unison",1
3_Rickmancing_the_Stone,mechanical summer,"ms, mr, and rick, in unison",1
3_Rickmancing_the_Stone,"ms, mr, and rick, in unison",rick,1
3_Rickmancing_the_Stone,morty,slaveowner,1
3_Rickmancing_the_Stone,eli,elis girlfriend,2
3_Rickmancing_the_Stone,eli,summer,2
3_Rickmancing_the_Stone,elis girlfriend,summer,1
3_Rickmancing_the_Stone,beth,mechanical rick,2
3_Rickmancing_the_Stone,mechanical morty,mechanical rick,1
3_Rickmancing_the_Stone,mechanical rick,mechanical summer,1
3_Rickmancing_the_Stone,beth,summer,1
3_Rickmancing_the_Stone,beth,morty,1
3_Rickmancing_the_Stone,jerry,summer,2
3_The_ABC's_of_Beth,beth,carla,1
3_The_ABC's_of_Beth,beth,summer,1
3_The_ABC's_of_Beth,beth,tv,1
3_The_ABC's_of_Beth,carla,summer,1
3_The_ABC's_of_Beth,carla,tv,1
3_The_ABC's_of_Beth,summer,tv,1
3_The_ABC's_of_Beth,morty,rick,1
3_The_ABC's_of_Beth,beth,rick,7
3_The_ABC's_of_Beth,morty,summer,5
3_The_ABC's_of_Beth,jerry,morty,5
3_The_ABC's_of_Beth,jerry,summer,5
3_The_ABC's_of_Beth,jerry,kiara,3
3_The_ABC's_of_Beth,kiara,morty,2
3_The_ABC's_of_Beth,kiara,summer,2
3_The_ABC's_of_Beth,beth,froopy soldier,1
3_The_ABC's_of_Beth,froopy soldier,rick,1
3_The_ABC's_of_Beth,jerry,summer and morty,1
3_The_ABC's_of_Beth,kiara,summer and morty,1
3_The_Rickchurian_Mortydate,beth,jerry,1
3_The_Rickchurian_Mortydate,beth,morty,1
3_The_Rickchurian_Mortydate,beth,mr president,1
3_The_Rickchurian_Mortydate,beth,president,1
3_The_Rickchurian_Mortydate,beth,rick,1
3_The_Rickchurian_Mortydate,beth,summer,1
3_The_Rickchurian_Mortydate,jerry,morty,1
3_The_Rickchurian_Mortydate,jerry,mr president,1
3_The_Rickchurian_Mortydate,jerry,president,1
3_The_Rickchurian_Mortydate,jerry,rick,1
3_The_Rickchurian_Mortydate,jerry,summer,1
3_The_Rickchurian_Mortydate,morty,mr president,1
3_The_Rickchurian_Mortydate,morty,president,1
3_The_Rickchurian_Mortydate,morty,rick,1
3_The_Rickchurian_Mortydate,morty,summer,1
3_The_Rickchurian_Mortydate,mr president,president,1
3_The_Rickchurian_Mortydate,mr president,rick,1
3_The_Rickchurian_Mortydate,mr president,summer,1
3_The_Rickchurian_Mortydate,president,rick,1
3_The_Rickchurian_Mortydate,president,summer,1
3_The_Rickchurian_Mortydate,rick,summer,1
3_The_Ricklantis_Mixup,morty,morty k-22,1
3_The_Ricklantis_Mixup,morty,rick,2
3_The_Ricklantis_Mixup,morty,rick k-22,1
3_The_Ricklantis_Mixup,morty k-22,rick,1
3_The_Ricklantis_Mixup,morty k-22,rick k-22,1
3_The_Ricklantis_Mixup,rick,rick k-22,1
3_The_Ricklantis_Mixup,rick d716,rick d716-b,3
3_The_Ricklantis_Mixup,narrator,young beth,1
3_The_Ricklantis_Mixup,campaign manager morty,candidate morty,5
3_The_Ricklantis_Mixup,cop morty,cop rick,4
3_The_Ricklantis_Mixup,cop morty,dispatch,1
3_The_Ricklantis_Mixup,cop morty,morty,1
3_The_Ricklantis_Mixup,cop rick,dispatch,1
3_The_Ricklantis_Mixup,cop rick,morty,1
3_The_Ricklantis_Mixup,dispatch,morty,1
3_The_Ricklantis_Mixup,students,teacher rick,2
3_The_Ricklantis_Mixup,fat morty,glasses morty,3
3_The_Ricklantis_Mixup,fat morty,lizard morty,3
3_The_Ricklantis_Mixup,fat morty,slick,4
3_The_Ricklantis_Mixup,fat morty,students,1
3_The_Ricklantis_Mixup,fat morty,tall morty,1
3_The_Ricklantis_Mixup,fat morty,teacher rick,1
3_The_Ricklantis_Mixup,glasses morty,lizard morty,4
