speaker,listener,3gram_phrase,3gram_count,4gram_phrase,4gram_count,5gram_phrase,5gram_count
rick,mr. tophat jones,int smith residence,2,hey isnt gazorpazorp wherewhere,1,hey isnt gazorpazorp wherewhere uh,1
rick,mr.president,for us to,2,coming through two real,1,coming through two real aliens,1
rick,mrs refrigerator,six of us,3,theres six of us,2,theres six of us and,2
rick,mrs. pancakes,all right morty,2,back to the spa,2,all right morty time to,1
rick,mrs. refrigerator,six of us,3,theres six of us,2,theres six of us and,2
rick,nathan,you can forget,2,you can forget about,2,shit on the floor time,2
rick,nazi,six of us,3,theres six of us,2,theres six of us and,2
rick,needful,here you can,2,wubba lubba dub dub,2,how do you like that,2
rick,new meeseeks,all right morty,3,holding up the device,1,holding up the device and,1
rick,nicky,six of us,3,theres six of us,2,theres six of us and,2
rick,note,all right morty,3,holding up the device,1,holding up the device and,1
rick,off screen student,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,off screen student 2,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,other gromflomite,rick and morty,6,come on morty we,2,come on morty we got,2
rick,owner,all right morty,3,holding up the device,1,holding up the device and,1
rick,pastor bob,you can forget,2,you can forget about,2,shit on the floor time,2
rick,pencilvester,six of us,3,theres six of us,2,theres six of us and,2
rick,phoenixperson,and sometimes your,2,not so fast morty,1,not so fast morty you,1
rick,plane passengers,whoa whoa whoooooaaaa,2,oh no morty his,1,oh no morty his subconscious,1
rick,president,you dont know,4,you dont know what,3,shit on the floor time,2
rick,priest,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,prince nebulon,what are you,2,what are you doing,2,get in morty im gonna,1
rick,principal gene v.,all right morty,3,holding up the device,1,holding up the device and,1
rick,principal vagina,you can forget,2,you can forget about,2,shit on the floor time,2
rick,quantum rick/rick,for you to,2,morty take this youre,1,morty take this youre gonna,1
rick,radio,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,random rick,for you to,2,morty take this youre,1,morty take this youre gonna,1
rick,receptionist,i wish i,2,you kidding i wish,1,you kidding i wish i,1
rick,reverse,six of us,3,theres six of us,2,theres six of us and,2
rick,reverse giraffe,six of us,3,theres six of us,2,theres six of us and,2
rick,rick 1,no no no,3,no no no no,2,oh i get it regular,1
rick,rick 30,the cabbage patch,2,you know what im,1,you know what im talking,1
rick,rick and ice-t,you can forget,2,you can forget about,2,shit on the floor time,2
rick,rick and morty,you can forget,2,you can forget about,2,shit on the floor time,2
rick,rick and needful,here you can,2,here you can have,1,here you can have this,1
rick,rick council 1,no no no,3,no no no no,2,i say the point of,1
rick,rick crowd,no no no,3,no no no no,2,i say the point of,1
rick,rick salesman 1,versions of me,2,the citadel of ricks,1,the citadel of ricks its,1
rick,rick salesman 2,versions of me,2,the citadel of ricks,1,the citadel of ricks its,1
rick,rick salseman 3,versions of me,2,the citadel of ricks,1,the citadel of ricks its,1
rick,"rick, zeep",i made you,2,come on come on,2,hey uh let me ask,1
rick,ricktiminus sancheziminius,for you to,2,morty take this youre,1,morty take this youre gonna,1
rick,riq iv,for you to,2,morty take this youre,1,morty take this youre gonna,1
rick,robot voice,i had to,5,morty i had to,2,i had to i had,2
rick,samantha,all right morty,3,holding up the device,1,holding up the device and,1
rick,scary terry,he can travel,2,he can travel through,2,he can travel through dreams,2
rick,seal team rick leader,my life as,2,yeah thats the three,1,yeah thats the three lines,1
rick,ship,out of the,2,come on come on,2,what are you doing morty,1
rick,simon,you can forget,2,you can forget about,2,shit on the floor time,2
rick,sleepy gary,six of us,3,theres six of us,2,theres six of us and,2
rick,slippery,all right morty,3,holding up the device,1,holding up the device and,1
rick,soldier,into a car,3,turn into a car,2,quick morty youve got to,1
rick,stacey,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,stacy,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,student,in the shower,2,spying from outside interesting,1,kicks open the door morty,1
rick,student with glasses,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,summer,rick and morty,10,get out of here,6,lets get out of here,3
rick,summer 1,hell hell hell,3,hell hell hell hell,2,actually sorry summer i gotta,1
rick,summer 2,hell hell hell,3,hell hell hell hell,2,actually sorry summer i gotta,1
rick,supernova,i cant see,2,oh thats million ants,1,oh thats million ants i,1
rick,swat officer 1,i made you,2,come on come on,2,hey uh let me ask,1
rick,swat officer 2,i made you,2,come on come on,2,hey uh let me ask,1
rick,tammy,you can forget,2,you can forget about,2,shit on the floor time,2
rick,tate,wubba lubba dub,2,wubba lubba dub dub,2,have you acquired creepy specific,1
rick,taxi driver,into a car,3,turn into a car,2,quick morty youve got to,1
rick,teenyverse president,i made you,2,come on come on,2,hey uh let me ask,1
rick,the first villager,all right morty,3,holding up the device,1,holding up the device and,1
rick,tinkles,six of us,3,theres six of us,2,theres six of us and,2
rick,toxic morty,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,toxic rick,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,tricia,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,uncle steve,six of us,3,theres six of us,2,theres six of us and,2
rick,unity,oh my god,3,and i want the,2,theyre no different from any,2
rick,vagina,wubba lubba dub,2,wubba lubba dub dub,2,have you acquired creepy specific,1
rick,villager,all right morty,3,holding up the device,1,holding up the device and,1
rick,villager 1,all right morty,3,holding up the device,1,holding up the device and,1
rick,villager 2,all right morty,3,holding up the device,1,holding up the device and,1
rick,waiter,all right morty,4,back to the spa,2,holding up the device and,1
rick,waitess,all right morty,3,holding up the device,1,holding up the device and,1
rick,waitress,all right morty,3,holding up the device,1,holding up the device and,1
rick,woman,all right morty,3,youre doing it youre,2,youre doing it youre doing,2
rick,worker,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,worker 2,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,worker in a red shirt,look at this,2,back to the spa,2,oh fuck fuck ahh ahh,1
rick,young rick,my life as,2,yeah thats the three,1,yeah thats the three lines,1
rick,zeep,get out of,3,come on come on,2,coming through two real aliens,1
rick,zeta alpha rick,for you to,2,morty take this youre,1,morty take this youre gonna,1
rick,zigerion 1,what are you,2,what are you doing,2,what are you doing here,1
rick 1,all mortys,i dont know,2,i dont know what,2,i dont know what to,2
rick 1,all mortys and all summers,i dont know,2,i dont know what,2,i dont know what to,2
rick 1,all ricks,i dont know,2,i dont know what,2,i dont know what to,2
rick 1,all summers,i dont know,2,i dont know what,2,i dont know what to,2
rick 1,morty 2,i dont know,2,i dont know what,2,i dont know what to,2
rick 1,rick,council of ricks,2,rick sanchez of earth,1,rick sanchez of earth dimension,1
rick 1,rick 2,i dont know,2,i dont know what,2,i dont know what to,2
rick 1,summer 1,i dont know,2,i dont know what,2,i dont know what to,2
rick 1,summer 2,i dont know,2,i dont know what,2,i dont know what to,2
rick 1,summer 2 or 4 after splitting into 4,i dont know,2,i dont know what,2,i dont know what to,2
rick 30,beth,okay with this,3,not okay with this,2,what are you talking about,1
rick 30,jerry,okay with this,3,not okay with this,2,what are you talking about,1
rick 30,morty,okay with this,3,not okay with this,2,what are you talking about,1
rick 30,morty & summer,okay with this,3,not okay with this,2,what are you talking about,1
rick 30,morty 30,okay with this,3,not okay with this,2,what are you talking about,1
rick 30,rick,okay with this,3,not okay with this,2,what are you talking about,1
rick 30,summer,okay with this,3,not okay with this,2,what are you talking about,1
rick and ice-t,aide,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,all,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,arbolian meterososian,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,balloon man,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,beth,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,birdperson,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,cromulon,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,ethan,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,everyone,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,father bob,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,giant head,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,greebybobe,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,guards,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,ice-t,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,jerry,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,jerry and beth,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,jew,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,jump master,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,morty,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,mr. goldenfold,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,nathan,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,pastor bob,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,president,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,principal vagina,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,rick,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,rick and morty,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,simon,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,summer,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick and ice-t,tammy,ho ho ho,2,whoa ho ho ho,1,whoa ho ho ho ho,1
rick council 1,crowd rick,earth rick c137,2,bring up the holograms,1,twentyseven ricks brutally murdered in,1
rick council 1,rick,earth rick c137,2,bring up the holograms,1,twentyseven ricks brutally murdered in,1
rick council 1,rick 1,earth rick c137,2,bring up the holograms,1,twentyseven ricks brutally murdered in,1
rick council 1,rick crowd,earth rick c137,2,bring up the holograms,1,twentyseven ricks brutally murdered in,1
roger,annie,go go go,2,thats strange taps the,1,thats strange taps the meter,1
roger,dr. bloom,go go go,2,thats strange taps the,1,thats strange taps the meter,1
roger,morty,go go go,2,thats strange taps the,1,thats strange taps the meter,1
roger,poncho,go go go,2,thats strange taps the,1,thats strange taps the meter,1
samantha,all meeseeks,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,all other meeseeks,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,all the meeseeks,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,beth,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,card player,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,detective,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,giant,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,giant lawyer,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,giant woman,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,jerry,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,judge,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,meeseeks,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,meeseeks *,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,meeseeks 1,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,meeseeks 2,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,meeseeks 3,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,meeseeks 4,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,morty,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,mr. booby buyer,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,mr. jelly bean,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,new meeseeks,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,note,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,owner,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,principal gene v.,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,rick,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,slippery,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,summer,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,the first villager,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,villager,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,villager 1,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,villager 2,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,waiter,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,waitess,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,waitress,oh my god,2,what the fuck is,1,what the fuck is going,1
samantha,woman,oh my god,2,what the fuck is,1,what the fuck is going,1
scary terry,monster teacher,oh no im,2,oh no im late,1,oh no im late to,1
scary terry,morty,you can run,2,you can run but,2,you can run but you,2
scary terry,rick,you can run,3,you can run but,3,you can run but you,3
scary terry,scary melissa,i know i,2,i dont want to,1,i dont want to talk,1
ship,army general,to destroy this,2,to destroy this army,2,i am unable to destroy,1
ship,kid,keep summer safe,3,law enforcement converging on,1,law enforcement converging on location,1
ship,kyle,keep summer safe,3,law enforcement converging on,1,law enforcement converging on location,1
ship,man,keep summer safe,2,confirmed ship fires a,1,confirmed ship fires a single,1
ship,morty,keep summer safe,5,you have arrived at,1,you have arrived at krombopulos,1
ship,rick,keep summer safe,6,to destroy this army,2,you have arrived at krombopulos,1
ship,"rick, zeep",keep summer safe,3,law enforcement converging on,1,law enforcement converging on location,1
ship,summer,keep summer safe,6,to destroy this army,2,confirmed ship fires a single,1
ship,swat officer 1,keep summer safe,3,law enforcement converging on,1,law enforcement converging on location,1
ship,swat officer 2,keep summer safe,3,law enforcement converging on,1,law enforcement converging on location,1
ship,teenyverse president,keep summer safe,3,law enforcement converging on,1,law enforcement converging on location,1
ship,thinner man,keep summer safe,2,confirmed ship fires a,1,confirmed ship fires a single,1
ship,zeep,keep summer safe,4,to destroy this army,2,law enforcement converging on location,1
slick,fat morty,i say we,2,i say we make,1,i say we make our,1
slick,glasses morty,i say we,2,i say we make,1,i say we make our,1
slick,lizard morty,i say we,2,i say we make,1,i say we make our,1
slick,students,i say we,2,i say we make,1,i say we make our,1
slick,tall morty,i say we,2,i say we make,1,i say we make our,1
slick,teacher rick,i say we,2,i say we make,1,i say we make our,1
snuffles,accountant dog,we are not,2,we are not them,2,anything anything for my precious,1
snuffles,dr. dog,we are not,2,we are not them,2,anything anything for my precious,1
snuffles,jerry,to be understood,2,snuffles fix make better,1,snuffles fix make better humans,1
snuffles,summer,to be understood,2,where are my testicles,2,where are my testicles summer,2
sofa 2,morty,no no no,3,no no no no,2,cellphone no no no no,1
sofa 2,rick,no no no,3,no no no no,2,cellphone no no no no,1
sofa 2,sofa 1,no no no,3,no no no no,2,cellphone no no no no,1
song,rick,its the its,4,its the its the,4,its the its the its,2
summer,alien man,take us away,2,do all of you,1,do all of you remember,1
summer,all,oh my god,6,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,all meeseeks,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,all other meeseeks,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,all the meeseeks,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,amish cyborg,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,announcer,i dont know,2,frank palicky was frozen,1,frank palicky was frozen to,1
summer,ants-in-my-eyes johnson,i dont know,2,finally i dont see,1,finally i dont see anything,1
summer,beth,oh my god,13,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,beth and summer,i dont know,2,finally i dont see,1,finally i dont see anything,1
summer,birdperson,oh my god,2,guys mom and dad,1,guys mom and dad are,1
summer,both,get your sh1t,2,get your sh1t together,2,i dont know do you,1
summer,card player,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,cross teddy bear,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,daryl jefferson,take us away,2,do all of you,1,do all of you remember,1
summer,detective,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,duck with muscles,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,ethan,drum drum drum,3,drummer drum drum drum,2,singing drummer drum drum drum,1
summer,frankenstein,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,gary,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,gazorpian,here if you,4,here if you need,4,here if you need to,4
summer,gazorpian #2,top my top,2,i hate you so,1,i hate you so much,1
summer,gazorpian pa system,here if you,4,here if you need,4,here if you need to,4
summer,gerry,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,ghost in a jar,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,giant,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,giant lawyer,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,giant woman,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,goldenfold,this is my,2,sorry im late mr,1,sorry im late mr needful,1
summer,hammerhead morty,hes not bluffing,2,grandpa rick quantum rickrick,1,grandpa rick quantum rickrick rips,1
summer,hamurai,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,hemmorhage,no i like,2,no i like it,2,i justi didnt expect you,1
summer,hemorrhage,no i like,2,no i like it,2,they dont have to keep,1
summer,jacob,drum drum drum,3,drummer drum drum drum,2,dad im not giving you,1
summer,jerry,oh my god,17,here if you need,4,here if you need to,4
summer,johnny depp,i dont know,2,finally i dont see,1,finally i dont see anything,1
summer,judge,oh my god,2,grandpa rick can you,1,grandpa rick can you help,1
summer,lawyer morty,hes not bluffing,2,a city of grandpas,1,but if every rick hates,1
summer,leonard,drum drum drum,3,drummer drum drum drum,2,dad im not giving you,1
summer,mar-sha,here if you,4,here if you need,4,here if you need to,4
summer,meeseeks,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,meeseeks *,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,meeseeks 1,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,meeseeks 2,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,meeseeks 3,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,meeseeks 4,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,morty,oh my god,17,here if you need,4,here if you need to,4
summer,morty and summer,take us away,2,do all of you,1,do all of you remember,1
summer,morty jr,here if you,4,here if you need,4,here if you need to,4
summer,mr poopybutthole,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,mr president,did you get,2,i just put it,1,i just put it on,1
summer,mr. beauregard,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,mr. booby buyer,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,mr. jelly bean,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,mr. poopybutthole,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,mr. sneezy 3d,i dont know,2,finally i dont see,1,finally i dont see anything,1
summer,mrs refrigerator,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,mrs. refrigerator,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,nazi,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,needful,this is my,2,sorry im late mr,1,sorry im late mr needful,1
summer,new meeseeks,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,nicky,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,note,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,owner,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,pencilvester,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,president,did you get,2,is it god if,1,is it god if its,1
summer,principal gene v.,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,quantum rick/rick,hes not bluffing,2,grandpa rick quantum rickrick,1,grandpa rick quantum rickrick rips,1
summer,random rick,hes not bluffing,2,grandpa rick quantum rickrick,1,grandpa rick quantum rickrick rips,1
summer,reporter,no we didnt,2,dad can i have,1,dad can i have my,1
summer,reverse,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,reverse giraffe,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,rick,oh my god,17,here if you need,4,here if you need to,4
summer,ricktiminus sancheziminius,hes not bluffing,2,grandpa rick quantum rickrick,1,grandpa rick quantum rickrick rips,1
summer,rioter,take us away,2,do all of you,1,do all of you remember,1
summer,riq iv,hes not bluffing,2,a city of grandpas,1,but if every rick hates,1
summer,ron benson,take us away,2,do all of you,1,do all of you remember,1
summer,samantha,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,ship,oh my god,2,i cant believe the,1,i cant believe the things,1
summer,sleepy gary,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,slippery,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,steven phillips,take us away,2,do all of you,1,do all of you remember,1
summer,tammy,oh my god,2,is it god if,1,is it god if its,1
summer,the first villager,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,this just in,i love him,2,what the hell the,1,what the hell the only,1
summer,tinkles,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,uncle steve,ooh ooh ooh,5,ooh ooh ooh ooh,4,ooh ooh ooh ooh ooh,3
summer,unity,you have to,2,you mean stealing peoples,1,you mean stealing peoples bodies,1
summer,villager,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,villager 1,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,villager 2,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,waiter,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,waitess,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,waitress,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,woman,to be popular,2,grandpa rick can you,1,grandpa rick can you help,1
summer,zeep,oh my god,2,no no no dont,1,no no no dont hurt,1
summer,zeta alpha rick,hes not bluffing,2,grandpa rick quantum rickrick,1,grandpa rick quantum rickrick rips,1
supernova,alan,million ants and,2,and this time hes,1,and this time hes out,1
supernova,drunk rick,million ants and,2,obviously you came here,1,obviously you came here and,1
supernova,million ants,million ants and,2,actually we assembled a,1,actually we assembled a second,1
supernova,morty,million ants and,2,and this time hes,1,and this time hes out,1
swat officer 1,kid,with your hands,2,come out of the,1,come out of the vehicle,1
swat officer 1,kyle,with your hands,2,come out of the,1,come out of the vehicle,1
swat officer 1,morty,with your hands,2,come out of the,1,come out of the vehicle,1
swat officer 1,rick,with your hands,2,come out of the,1,come out of the vehicle,1
swat officer 1,"rick, zeep",with your hands,2,come out of the,1,come out of the vehicle,1
swat officer 1,ship,with your hands,2,come out of the,1,come out of the vehicle,1
swat officer 1,summer,with your hands,2,come out of the,1,come out of the vehicle,1
swat officer 1,swat officer 2,with your hands,2,come out of the,1,come out of the vehicle,1
swat officer 1,teenyverse president,with your hands,2,come out of the,1,come out of the vehicle,1
swat officer 1,zeep,with your hands,2,come out of the,1,come out of the vehicle,1
taddi mason,announcer,199 a minute,2,hey are you bored,1,lonely just looking for a,1
taddi mason,beth,199 a minute,2,hey are you bored,1,lonely just looking for a,1
taddi mason,jerry,199 a minute,2,hey are you bored,1,lonely just looking for a,1
tammy,all but jerry,a high school,2,a high school senior,2,a high school senior from,2
tammy,beth,a high school,2,a high school senior,2,a high school senior from,2
tammy,birdperson,a high school,2,a high school senior,2,a high school senior from,2
tammy,humanoid quest,a high school,2,a high school senior,2,a high school senior from,2
tammy,jerry,a high school,2,a high school senior,2,a high school senior from,2
tammy,morty,a high school,2,a high school senior,2,a high school senior from,2
tammy,photography cyborg,a high school,2,a high school senior,2,a high school senior from,2
tammy,rick,a high school,2,a high school senior,2,a high school senior from,2
tammy,squanchy,a high school,2,a high school senior,2,a high school senior from,2
tammy,summer,a high school,2,a high school senior,2,a high school senior from,2
tammy,summer and morty,a high school,2,a high school senior,2,a high school senior from,2
testicle monster a,all mortys,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,all rick phones,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,all ricks,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,all summers,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,morty,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,morty 1,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,morty 1 & 4,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,"morty 1, 2 and 3",no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,morty 2,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,"morty 2, 3 and 4",no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,morty 3,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,rick,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,"rick 1, 2 and 3",no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,rick 4,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,summer,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,summer 1,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,"summer 1, 2 and 3",no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,summer 4,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
testicle monster a,summers 2 & 3,no no no,2,ey ye ey quit,1,ey ye ey quit yellin,1
thinner man,man,help me help,2,help me help me,2,hey man what the hell,1
thinner man,morty,help me help,2,help me help me,2,hey man what the hell,1
thinner man,rick,help me help,2,help me help me,2,hey man what the hell,1
thinner man,ship,help me help,2,help me help me,2,hey man what the hell,1
thinner man,summer,help me help,2,help me help me,2,hey man what the hell,1
tom,beth,were losing him,2,,0,,0
tom,davin,were losing him,2,,0,,0
tom,jerry,were losing him,2,,0,,0
toxic morty,alien,i dont like,2,i got the tank,2,wwwere in hell arent we,1
toxic morty,beth,i dont like,2,i got the tank,2,wwwere in hell arent we,1
toxic morty,bully,i dont like,2,i got the tank,2,wwwere in hell arent we,1
toxic morty,credits song,i dont like,2,i got the tank,2,wwwere in hell arent we,1
toxic morty,crying boy,i dont like,2,i got the tank,2,wwwere in hell arent we,1
toxic morty,female student,i dont like,2,i got the tank,2,wwwere in hell arent we,1
